LTG_ID,LTG_START,LTG_ZIEL,WIDERSTAND_R_SUM_OHM,REAKTANZ_X_SUM_OHM,NENNSTROM_MIN_A,ERSCHL_STROM_SUM_A,LAENGE_SUM_KM,BAUJAHR_MIN,QUERSCHNITT_MIN_MM2
BA01,UW-001121,SA-015449,3.3745,1.9215,285,42.9115,15.7530,1982,120
BA02,UW-001121,SA-015449,1.0635,0.9525,417,28.0995,8.5150,1995,240
BA07,UW-001121,SA-021188,1.1757,0.6776,285,15.3057,5.5870,1983,120
BA08,UW-001121,SA-021188,0.8239,0.4834,319,11.0554,4.0060,1991,150
BA09,UW-001121,SA-021188,0.6783,0.3980,319,9.0936,3.2950,1991,150
BA0A,UW-001121,ON-024390,0.4524,0.5800,535,22.6200,5.8000,,400
BA11,UW-001121,ON-013985,0.5123,0.3005,319,6.8717,2.4900,1991,150
BA17,SA-012603,SA-005324,0.8722,0.7815,417,23.0505,6.9850,1996,240
BA23,SA-014077,SA-019744,0.9779,0.5701,285,12.9715,4.7130,1984,120
BA31,SA-012621,SA-012603,1.7413,0.9383,285,20.1089,7.5720,1983,120
BA32,SA-012621,SA-012603,2.1229,1.1787,285,25.8612,9.6000,1983,120
BA33,SA-012621,SA-012603,4.7015,2.5693,285,55.6718,20.8220,1983,120
BA35,UW-001121,SA-012621,3.6644,1.9956,285,43.0773,16.1420,1982,120
BA36,SA-012621,SA-020764,2.3668,1.3555,285,30.3935,11.1300,1987,120
BA37,SA-012621,SA-015449,3.0705,1.5623,285,31.9025,12.3770,1984,120
BA41,SA-014077,SA-021188,0.5574,0.3138,285,6.9713,2.5710,1984,120
BA43,ON-013985,SA-014077,0.1398,0.0701,285,1.4140,0.5530,1984,120
BA44,ON-013985,SA-014077,0.1767,0.0885,285,1.7871,0.6990,1984,120
BA45,UW-001121,SA-014077,0.7296,0.4258,285,9.7115,3.5260,1984,120
BA46,SA-014077,ON-001753,0.1002,0.0589,319,1.3441,0.4870,1999,150
BA47,SA-014077,ON-001753,0.1098,0.0600,285,1.2989,0.4860,1984,120
BA48,SA-014077,SA-022380,0.4589,0.2627,285,5.9080,2.1630,1984,120
BA51,UW-001121,SA-019744,1.4070,0.8048,285,18.0468,6.6120,1987,120
BA52,UW-001121,SA-019744,0.7816,0.4583,319,10.4872,3.8000,1983,150
BA53,UW-001121,SA-019744,1.0764,0.6224,285,14.0908,5.1370,1984,120
BA54,SA-014077,SA-019744,0.9896,0.5620,285,12.5456,4.6100,1984,120
BA56,SA-019744,SA-021786,1.5474,0.8035,285,16.7055,6.4100,1984,120
BA57,SA-019744,SA-005324,3.4570,1.8629,285,39.9371,15.0380,1983,120
BA58,SA-019744,SA-005324,3.5229,1.9760,285,43.6603,16.1340,1986,120
BA59,SA-019744,SA-021786,0.7472,0.6694,417,19.7439,5.9830,1998,240
BA71,UW-001121,SA-020764,0.8389,0.7516,417,22.1562,6.7140,1995,240
BA72,UW-001121,SA-020764,0.8428,0.7551,417,22.2585,6.7450,1995,240
BA73,SA-020764,SA-015449,0.6174,0.4551,285,12.2116,3.9440,1986,120
BA81,SA-021786,SA-005324,1.5333,0.8840,285,19.9539,7.2840,1984,120
BB01,UW-001179,SA-018796,0.5634,0.3303,319,7.5588,2.7390,1990,150
BB04,UW-001179,SA-010071,2.3992,1.2581,285,26.3729,10.0680,1983,120
BB0A,UW-001179,ON-024391,0.7395,0.9496,535,37.0344,9.4960,2001,400
BB0B,UW-001179,ON-024393,0.0002,0.0001,319,0.0027,0.0010,,150
BB0D,UW-001179,ON-000932,0.0002,0.0001,319,0.0027,0.0010,,150
BB11,UW-001179,SA-000016,0.4519,0.2809,319,6.7350,2.3600,1994,150
BB12,UW-001179,SA-000016,0.4724,0.2772,319,6.3391,2.2970,1997,150
BB13,UW-001179,SA-000016,0.6967,0.4097,319,9.4046,3.4020,1991,150
BB31,UW-001179,SA-010071,2.3270,1.2939,285,28.4369,10.5490,1983,120
BB32,UW-001179,SA-010071,2.0535,1.1772,285,26.4890,9.6920,1986,120
BB33,UW-001179,ON-003325,0.5896,0.3460,319,7.9095,2.8660,1988,150
BB41,UW-001179,SA-018796,0.3219,0.2428,319,6.5851,2.1130,2007,150
BB42,SA-018796,SA-001183,0.1739,0.1020,319,2.3347,0.8460,1988,150
BB43,SA-018796,SA-000017,0.0662,0.0593,417,1.7490,0.5300,1991,240
BB47,UW-001179,SA-000017,0.2874,0.2573,417,7.5999,2.3030,1992,240
BB51,UW-001179,SA-004788,0.2017,0.1807,417,5.3328,1.6160,1991,240
BB52,UW-001179,SA-004788,0.1745,0.1564,417,4.6134,1.3980,1991,240
BB61,UW-001179,SA-001203,1.6038,0.9142,285,20.4681,7.5085,1983,120
BB62,UW-001179,SA-001203,1.6246,0.9536,319,21.7781,7.8910,1991,150
BB63,SA-001203,SA-012219,2.5271,1.4692,285,33.3134,12.1200,1984,120
BB64,SA-001203,SA-012603,3.2816,1.6984,285,35.1753,13.5240,1985,120
BB65,SA-001203,SA-012603,4.2360,2.2024,285,45.8227,17.5715,1983,120
BB66,SA-001203,SA-014390,2.2755,1.3292,285,30.2428,10.9810,1984,120
BB68,SA-004788,SA-001203,0.8130,0.7283,417,21.4797,6.5090,1991,240
BB81,SA-012603,SA-014390,3.9890,2.0937,285,43.8888,16.7490,1984,120
BC02,UW-018173,SA-023866,0.7626,0.4685,244,11.7871,3.9360,1972,150
BC07,UW-018173,SA-014439,4.1828,2.1862,285,45.6644,17.4650,1983,120
BC09,UW-018173,SA-023866,0.8707,0.5108,319,11.6740,4.2300,1991,150
BC0Z,UW-018173,ON-000054,0.0002,0.0001,319,0.0027,0.0010,,150
BC10,UW-018173,ON-001294,0.0111,0.0099,417,0.2937,0.0890,,240
BC11,UW-018173,SA-023866,0.5628,0.4943,319,14.4605,4.4080,1989,150
BC13,UW-018173,SA-023866,0.7857,0.4933,319,11.9107,4.1510,1991,150
BC21,SA-023866,SA-014439,1.9638,1.7561,319,51.7905,15.7020,1986,150
BC22,SA-021136,SA-014439,0.6569,0.5882,417,17.3679,5.2630,1986,240
BD01,UW-008847,ON-020317,1.1750,0.6838,285,15.5331,5.6480,1985,120
BD12,UW-008847,SA-023866,0.3316,0.1945,319,4.4514,1.6130,1996,150
BD21,SA-021188,SA-022380,0.2059,0.1209,319,2.7626,1.0010,1993,150
BD31,UW-008847,SA-001134,0.2908,0.2606,417,7.6956,2.3320,1996,240
BD32,SA-001134,SA-022380,0.1186,0.0838,319,2.2001,0.7240,1996,150
BD41,UW-008847,SA-001135,0.0504,0.0649,535,2.5311,0.6490,,400
BD42,UW-008847,SA-001135,0.0528,0.0680,535,2.6520,0.6800,2007,400
BD51,UW-008847,SA-023866,0.3405,0.2709,319,7.5825,2.3850,1989,150
BD61,UW-008847,SA-021188,0.6047,0.3428,285,7.6476,2.8120,1986,120
BD62,UW-008847,SA-021188,0.2862,0.1679,319,3.8415,1.3920,1998,150
BD73,UW-008847,SA-023866,0.2134,0.1911,417,5.6430,1.7100,1992,240
BD74,UW-008847,SA-023124,0.0790,0.1015,535,3.9585,1.0150,2009,400
BD75,UW-008847,SA-023124,0.0785,0.1010,535,3.9390,1.0100,2009,400
BE0A,UW-004806,ON-021280,0.0869,0.1119,535,4.3641,1.1190,1999,400
BE0B,UW-004806,ON-101329,0.0205,0.0121,319,0.2760,0.1000,,150
BE12,UW-004806,SA-010071,2.4946,1.4496,285,32.9306,11.9800,1984,120
BE13,UW-004806,SA-010071,3.0310,1.5910,285,33.3798,12.7360,1983,120
BE15,UW-004806,SA-010071,2.8682,1.5573,285,33.5947,12.6040,1983,120
BE21,SA-000001,SA-013802,0.0304,0.0271,417,0.8052,0.2440,1994,240
BE22,SA-013802,SA-012219,5.8271,3.0020,285,61.9640,23.8790,1982,120
BE23,UW-004806,SA-013802,0.5247,0.6737,535,26.2743,6.7370,2002,400
BE24,UW-004806,SA-013802,1.6879,0.8530,285,17.3083,6.7410,1984,120
BE25,SA-013802,ON-010880,0.2314,0.1358,319,3.1046,1.1250,1996,150
BE31,SA-013802,SA-012219,2.6705,1.5676,319,35.8090,12.9750,1993,150
BE32,UW-004806,SA-012219,3.6617,1.9659,285,42.3016,15.8190,1982,120
BE33,SA-010071,SA-012219,3.3911,1.8215,285,38.9423,14.6860,1985,120
BE34,SA-012219,SA-014390,2.3186,1.3565,285,30.8983,11.2120,1984,120
BE51,UW-004806,SA-019878,0.0432,0.0253,319,0.5795,0.2100,1993,150
BE52,UW-004806,SA-019878,0.0426,0.0250,319,0.5713,0.2070,1993,150
BE61,UW-004806,SA-000001,0.8507,0.7621,417,22.4796,6.8120,1984,240
BE75,ON-019881,SA-011389,0.1482,0.0870,319,1.9871,0.7200,1993,150
BF03,UW-011794,SA-000016,0.4707,0.2970,319,7.1919,2.5000,1995,150
BF04,UW-011794,SA-000016,0.5131,0.3149,319,7.4708,2.6370,1995,150
BF11,SA-022378,ON-013516,0.7207,0.4005,285,8.7892,3.2620,1983,120
BF12,UW-011794,SA-005324,2.8927,1.5815,285,34.2748,12.8170,1983,120
BF13,UW-011794,SA-005324,1.2535,1.1001,319,32.1741,9.8080,1989,150
BF14,SA-005324,ON-020552,0.7482,0.4390,319,10.0347,3.6360,1990,150
BF15,UW-011794,SA-005324,1.6943,1.5177,417,44.7645,13.5650,2000,240
BF16,UW-011794,SA-022378,0.0944,0.1214,535,4.7346,1.2140,2008,400
BF17,UW-011794,SA-022378,0.0932,0.1198,535,4.6722,1.1980,2008,400
BF22,SA-022315,SA-010894,0.1296,0.0761,319,1.7388,0.6300,1999,150
BF23,SA-022378,SA-022315,0.1026,0.0919,417,2.7126,0.8220,2008,240
BF24,SA-022378,SA-022315,0.1010,0.0904,417,2.6697,0.8090,2008,240
BF31,SA-022378,SA-010894,0.2971,0.1742,319,3.9876,1.4450,1992,150
BF32,SA-010894,SA-018796,0.3187,0.1871,319,4.2749,1.5490,1991,150
BF41,UW-011794,SA-018796,0.3016,0.1771,319,4.0485,1.4670,1991,150
BF42,SA-018796,ON-001186,0.0372,0.0219,319,0.4995,0.1810,,150
BF43,ON-001186,SA-018796,0.0383,0.0225,319,0.5133,0.1860,,150
BF51,SA-022378,SA-022381,0.0790,0.0707,417,2.0856,0.6320,2008,240
BF52,SA-022378,SA-022381,0.0808,0.0724,417,2.1351,0.6470,2008,240
BF5A,SA-022378,ON-002581,0.2265,0.1331,319,3.0360,1.1000,,150
BG0A,UW-011621,ON-024922,0.6469,0.5794,417,17.0940,5.1800,1996,240
BG0B,UW-011621,ON-000716,0.0002,0.0001,319,0.0027,0.0010,,150
BG11,UW-011621,SA-014440,1.1293,0.6625,285,15.1187,5.4800,1985,120
BG12,SA-014440,SA-019574,0.9993,0.5866,319,13.4044,4.8570,1992,150
BG14,SA-014440,SA-019574,0.4087,0.2398,319,5.4837,1.9870,1991,150
BG15,SA-014440,SA-016191,1.3365,0.7899,319,17.9474,6.4950,1992,150
BG16,UW-011621,SA-014440,0.8525,0.5012,285,11.4114,4.1350,1985,120
BG21,UW-011621,SA-014439,1.3551,1.2142,417,35.8182,10.8540,1986,240
BG23,UW-011621,SA-014439,2.0295,1.1933,319,27.2137,9.8580,1990,150
BG31,UW-011621,SA-015449,1.9360,1.0488,285,22.5767,8.4790,1986,120
BG32,UW-011621,SA-015449,2.1699,1.2531,285,28.2218,10.3010,1987,120
BG35,UW-011621,SA-015449,1.9963,1.1741,319,26.7679,9.6960,1990,150
BG3A,SA-015449,ON-100585,0.1794,0.2300,535,8.9700,2.3000,,400
BG41,UW-011621,SA-014440,3.1371,1.7354,285,37.9534,14.1140,1983,120
BG51,SA-016191,SA-014439,1.7561,1.0354,319,23.5728,8.5350,1993,150
BG52,UW-011621,SA-016191,2.2222,1.2717,285,28.4220,10.4160,1987,120
BG61,SA-019574,SA-016191,1.7954,0.9149,285,18.7088,7.2520,1983,120
BG6A,SA-019574,ON-019400,0.4388,0.2575,319,5.8838,2.1320,1992,150
BZ11,UW-000006,ON-003305,0.0002,0.0001,319,0.0027,0.0010,,150
BZ21,UW-000005,ON-003303,0.0002,0.0001,319,0.0027,0.0010,,150
BZ22,UW-000005,ON-003304,0.0002,0.0001,319,0.0027,0.0010,,150
CG18,SA-014071,SA-018517,3.1725,1.8255,285,41.1179,15.0240,1983,120
CG32,SA-004327,SA-013098,1.7720,1.0254,285,23.2121,8.4590,1983,120
CH01,UW-010308,SA-019340,2.2755,1.2504,285,27.2295,10.1570,1985,120
CH02,UW-010308,SA-019340,2.2668,1.2098,285,25.7397,9.7380,1984,120
CH03,UW-010308,SA-017198,1.9417,1.1155,285,25.1020,9.1780,1985,120
CH0B,SA-021548,ON-001409,0.0002,0.0001,319,0.0027,0.0010,,150
CH11,UW-010308,SA-017198,2.1505,1.1884,285,26.0357,9.6830,1983,120
CH12,SA-017198,SA-011980,0.3471,0.4457,535,17.3823,4.4570,2006,400
CH18,SA-017198,SA-019340,2.2005,1.2798,285,29.0260,10.5590,1987,120
CH21,UW-010308,SA-022131,0.3781,0.2118,285,4.6757,1.7290,1984,120
CH22,UW-010308,SA-022131,0.4021,0.2141,285,4.5501,1.7230,1984,120
CH25,UW-010308,SA-008855,3.5713,2.0096,285,44.5117,16.4250,1984,120
CH51,SA-022131,SA-021548,1.9980,1.1732,319,26.7955,9.7090,1992,150
CH58,UW-010308,SA-014069,3.8318,2.2000,285,49.4633,18.0910,1984,120
CH62,UW-010308,SA-021548,1.2091,1.0826,417,31.9572,9.6840,1983,240
CH63,UW-010308,SA-021548,0.5988,0.7688,535,29.9832,7.6880,2004,400
CH74,UW-010308,SA-012634,2.2790,1.2271,285,26.3009,9.9060,1983,120
CH75,SA-022131,SA-012634,2.4232,1.3885,285,31.1820,11.4140,1987,120
CH76,SA-012634,SA-021548,3.3339,1.8818,285,41.7968,15.4010,1983,120
CH82,UW-010308,SA-011980,0.4009,0.3592,417,10.5897,3.2090,2000,240
CH83,UW-010308,SA-011980,0.4011,0.3593,417,10.5930,3.2100,2000,240
CJ01,UW-014925,SA-020433,1.0226,0.5970,285,13.6183,4.9370,1985,120
CJ02,UW-014925,SA-020433,1.3621,0.7916,285,18.0105,6.5520,1984,120
CJ04,UW-014925,SA-020433,0.6062,0.5424,417,16.0314,4.8580,1985,240
CJ05,SA-020433,ON-021285,0.1380,0.0810,319,1.8519,0.6710,2008,150
CJ0A,SA-020433,ON-022460,0.1056,0.0620,319,1.4158,0.5130,2006,150
CJ0C,UW-014925,ON-101307,0.0002,0.0001,319,0.0027,0.0010,,150
CJ12,UW-014925,SA-011586,3.2248,1.7797,285,38.8906,14.4770,1984,120
CJ14,SA-020433,SA-011586,1.0044,0.8994,417,26.5650,8.0500,1993,240
CJ15,SA-012637,SA-011586,1.6072,0.9432,319,21.5518,7.8090,1989,150
CJ21,UW-014925,SA-015964,4.0795,2.2678,285,49.8037,18.4780,1985,120
CJ22,UW-014925,SA-015964,3.3146,1.9198,285,43.4477,15.8310,1985,120
CJ25,SA-015964,SA-017975,1.2823,0.7388,285,16.6516,6.0810,1987,120
CJ31,SA-011586,SA-013098,4.0369,2.3090,285,51.7594,18.9630,1983,120
CJ37,UW-014925,ON-021189,0.5134,0.4598,417,13.5630,4.1100,1998,240
CJ38,UW-014925,SA-013098,4.0496,2.2929,285,51.0459,18.7840,1983,120
CJ39,SA-011263,SA-013098,1.9567,1.0236,285,21.4131,8.1850,1983,120
CJ42,UW-014925,SA-010304,2.7565,1.6150,285,36.8314,13.3560,1985,120
CJ43,UW-014925,SA-010304,3.1596,1.8341,285,41.5660,15.1320,1985,120
CJ46,SA-010304,SA-015964,1.1598,0.5830,285,11.7784,4.6010,1987,120
CJ55,UW-014925,SA-012637,2.2933,1.3236,285,29.8827,10.9050,1983,120
CJ61,UW-014925,SA-018087,1.3391,0.7846,285,17.9056,6.4920,1985,120
CJ63,SA-018087,ON-016263,2.0049,1.0683,285,22.6747,8.5870,1983,120
CJ69,SA-011263,SA-018087,1.3142,0.7434,285,16.5532,6.0930,1983,120
CJ97,UW-014925,SA-011263,2.2372,1.2250,285,26.5924,9.9360,1984,120
CK06,UW-021198,SA-019634,1.0583,0.6001,285,13.3946,4.9250,1987,120
CK07,UW-021198,SA-019634,0.6047,0.5414,417,15.9918,4.8460,1992,240
CK08,SA-011264,SA-019634,0.8629,0.7729,417,22.8063,6.9110,1992,240
CK0A,SA-011264,ON-000638,0.0002,0.0001,319,0.0027,0.0010,,150
CK21,UW-021198,SA-007134,2.3934,1.4053,319,32.1108,11.6350,1983,150
CK22,SA-019634,SA-007134,1.0043,0.5895,319,13.4704,4.8810,1989,150
CK24,SA-007134,SA-014070,1.2010,0.7037,285,16.0541,5.8210,1984,120
CK27,SA-007134,SA-001041,1.5373,0.8860,285,19.9836,7.2970,1983,120
CK30,UW-021198,SA-014072,2.0539,1.1731,285,26.2931,9.6380,1984,120
CK31,UW-021198,SA-014072,2.6804,1.5492,285,35.0035,12.7660,1984,120
CK38,SA-014072,SA-011264,1.2122,0.6941,285,15.5939,5.7090,1983,120
CK44,SA-014070,SA-007134,2.7499,1.6054,285,36.5293,13.2670,1984,120
CK51,UW-021198,SA-012637,2.8830,1.6556,285,37.2515,13.6230,1983,120
CK57,SA-012637,SA-001041,4.4516,2.5464,285,57.0997,20.9170,1983,120
CK70,UW-021198,SA-001041,2.0991,1.1804,285,26.1633,9.6560,1983,120
CK71,UW-021198,SA-001041,2.3374,1.2702,285,27.4426,10.2890,1983,120
CK82,UW-021198,SA-011264,2.2515,1.3216,319,30.1954,10.9410,1992,150
CK84,SA-011264,SA-014070,2.2435,1.2365,285,26.9726,10.0480,1986,120
CK86,SA-020078,SA-011264,1.8627,1.0162,285,21.9954,8.2330,1987,120
CL08,UW-005087,SA-015651,1.5521,0.9368,285,21.9183,7.8010,1987,120
CL0A,UW-005087,ON-022404,0.4965,0.6377,535,24.8703,6.3770,2000,400
CL0B,UW-005087,ON-100567,0.0002,0.0001,319,0.0027,0.0010,,150
CL11,UW-005087,SA-021240,1.9188,1.0809,285,23.9751,8.8420,1983,120
CL12,UW-005087,SA-021240,1.4307,0.8402,319,19.1813,6.9500,1992,150
CL17,SA-015964,SA-021240,3.2527,1.8271,285,40.4230,14.9280,1987,120
CL28,UW-005087,SA-012182,0.4870,0.4363,417,12.8700,3.9000,1991,240
CL29,UW-005087,SA-012182,0.3561,0.4573,535,17.8347,4.5730,,400
CL2A,SA-012182,ON-100147,0.0002,0.0001,319,0.0027,0.0010,,150
CL30,SA-013696,SA-021240,1.5109,0.8163,285,17.5355,6.5950,1983,120
CL31,UW-005087,SA-013696,2.2011,1.2588,285,28.2374,10.3440,1983,120
CL35,SA-013696,SA-013859,1.8103,1.0126,285,22.3393,8.2650,1983,120
CL38,SA-017975,SA-013696,1.9156,1.0759,285,23.8081,8.7920,1983,120
CL39,SA-013696,SA-017975,1.9805,1.1047,285,24.3268,9.0110,1983,120
CL41,UW-005087,SA-010304,3.0642,1.7990,319,41.0917,14.8890,1990,150
CL42,UW-005087,SA-010304,2.4127,1.3156,285,28.4635,10.6560,1984,120
CL45,UW-005087,SA-010304,3.4064,1.8582,285,40.2033,15.0500,1983,120
CL52,UW-005087,SA-011384,2.1682,1.2731,319,29.0672,10.5320,1992,150
CL61,UW-005087,SA-100044,2.4342,1.3314,285,28.8775,10.7960,1983,120
CL62,SA-100044,SA-012182,1.6522,0.9419,285,21.0903,7.7360,1982,120
CL64,SA-100044,SA-012182,1.5204,0.8788,285,19.8834,7.2500,1983,120
CL65,SA-012182,ON-100385,0.3706,0.2176,319,4.9678,1.8000,,150
CL67,SA-001041,SA-100044,2.2465,1.1745,285,24.5465,9.3860,1985,120
CL68,SA-100044,SA-014070,3.1515,1.7766,285,39.4115,14.5310,1982,120
CL6A,SA-100044,ON-024630,0.0124,0.0159,535,0.6201,0.1590,,400
CL6B,SA-100044,ON-024630,0.0121,0.0156,535,0.6084,0.1560,,400
CL82,UW-005087,SA-100044,1.6420,0.9617,285,21.9304,7.9540,1991,120
CL95,SA-100044,SA-001041,1.5163,0.8393,285,18.3710,6.8300,,120
CL96,SA-100044,SA-001041,1.4092,0.8273,319,18.8969,6.8470,,150
CM01,UW-002152,ON-022564,0.1210,0.0711,319,1.6228,0.5880,2008,150
CM0A,SA-011466,ON-004733,0.0002,0.0001,319,0.0027,0.0010,,150
CM14,SA-011466,SA-012482,1.0545,0.6137,285,13.9502,5.0720,1984,120
CM19,UW-002152,SA-012482,2.3196,1.3226,285,29.5932,10.8560,1986,120
CM21,UW-002152,SA-021893,1.2461,0.7314,319,16.7133,6.0560,1989,150
CM30,UW-002152,SA-020405,2.2997,1.3492,319,30.8487,11.1780,1990,150
CM31,SA-020405,UW-002152,1.4446,0.8420,285,19.1475,6.9580,1989,120
CM32,SA-020405,SA-011466,0.6189,0.3632,319,8.3068,3.0100,1990,150
CM33,SA-020405,SA-011466,0.5428,0.3185,319,7.2856,2.6400,1992,150
CM34,SA-011466,SA-020405,0.5961,0.3500,319,8.0031,2.9000,1989,150
CM41,UW-002152,SA-011466,1.0209,0.5991,319,13.6970,4.9630,1988,150
CM42,UW-002152,SA-011466,0.9814,0.5760,319,13.1670,4.7710,1992,150
CM43,UW-002152,SA-011466,2.1449,1.2256,285,27.4780,10.0700,1981,120
CM51,UW-002152,SA-021861,1.2756,0.7489,319,17.1054,6.1980,1989,150
CM52,UW-002152,SA-021861,2.1067,1.2183,285,27.5325,10.0390,1986,120
CM57,SA-021861,SA-019322,1.6208,0.9512,319,21.7443,7.8790,1989,150
CM62,UW-002152,SA-021893,1.1434,0.6499,285,14.5169,5.3320,1983,120
CM63,UW-002152,SA-021893,2.6326,1.5451,319,35.3139,12.7960,1990,150
CM81,UW-002152,SA-021893,0.7776,0.7047,417,21.0912,6.3400,1984,240
CM82,UW-002152,ON-000673,0.3372,0.4329,535,16.8831,4.3290,2004,400
CM83,UW-002152,ON-000673,0.3420,0.4393,535,17.1327,4.3930,,400
CM90,UW-002152,SA-014663,2.2587,1.3130,285,29.7878,10.8370,1987,120
CN0A,UW-013775,ON-022461,0.2047,0.2629,535,10.2531,2.6290,2003,400
CN21,UW-013775,SA-008855,0.9515,0.8521,417,25.1295,7.6150,,240
CN22,UW-013775,SA-008855,3.0294,1.5753,285,32.8070,12.5780,1983,120
CN29,SA-008855,ON-021660,0.0049,0.0029,319,0.0662,0.0240,2002,150
CN34,SA-014072,SA-014370,2.1454,1.1620,285,24.9941,9.3890,1985,120
CN41,UW-013775,SA-014370,1.5852,1.3558,285,39.2572,12.0400,1984,120
CN56,UW-013775,SA-022260,2.9514,1.5582,285,32.8672,12.5020,1983,120
CN63,SA-021548,SA-014072,2.6218,1.4567,285,32.2495,11.8420,1984,120
CN64,SA-021548,SA-008855,1.9089,1.0880,285,24.3218,8.9250,1987,120
CN66,SA-021548,SA-014370,2.1095,1.1168,285,23.6068,8.9670,1984,120
CN67,UW-013775,SA-021548,3.8567,2.2302,285,50.3966,18.3760,1984,120
CN77,UW-013775,SA-018516,1.4140,0.8227,285,18.6862,6.7960,1983,120
CN78,UW-013775,SA-018516,0.5935,0.5315,417,15.6816,4.7520,1985,240
CN85,UW-013775,SA-012630,1.4403,0.8139,285,18.1217,6.6720,1981,120
CN86,UW-013775,SA-012630,1.2486,0.7178,285,16.1871,5.9150,1984,120
CN87,UW-013775,SA-012630,1.1165,0.6382,285,14.3305,5.2500,1982,120
CN88,UW-013775,SA-012630,1.3434,0.7545,285,16.7065,6.1690,1982,120
CN89,SA-012630,SA-018516,1.6499,0.9295,285,20.6094,7.6010,1983,120
CN96,UW-013775,SA-014663,3.4521,1.8650,285,40.0357,15.0590,1983,120
CO03,UW-006591,SA-019674,0.2879,0.1690,319,3.8609,1.3990,1992,150
CO04,UW-006591,SA-019674,0.5369,0.3107,285,7.0385,2.5650,1984,120
CO05,UW-006591,SA-019674,0.2966,0.2656,417,7.8474,2.3780,1991,240
CO0A,UW-006591,ON-022462,0.5139,0.7930,609,37.1492,8.4430,2002,500
CO0B,UW-006591,ON-101320,0.0002,0.0001,319,0.0027,0.0010,,150
CO21,UW-006591,SA-011899,1.4380,0.8442,319,19.2831,6.9870,1992,150
CO22,SA-019674,SA-011899,2.0771,1.2194,319,27.8552,10.0930,1988,150
CO31,SA-019674,SA-006461,1.6104,0.9457,319,21.5907,7.8230,1991,150
CO32,SA-006461,SA-011899,0.8510,0.4995,319,11.4066,4.1330,1991,150
CO34,SA-006461,SA-020073,2.2183,1.3027,319,29.7381,10.7750,1988,150
CO36,SA-006461,SA-011898,0.9046,0.5256,285,11.9278,4.3400,1985,120
CO61,UW-006591,SA-011898,2.0534,1.1146,285,24.0231,9.0140,1983,120
CO62,UW-006591,SA-011898,3.3768,1.8984,285,42.0342,15.5160,1984,120
CO65,SA-011898,SA-020073,2.0781,1.2201,319,27.8584,10.0940,1990,150
CO66,SA-011898,SA-020073,0.7816,0.4589,319,10.4794,3.7970,1992,150
CO71,SA-019674,SA-018516,2.1406,1.9165,417,56.5983,17.1510,1986,240
CO81,UW-006591,SA-012630,3.9719,2.2375,285,49.6486,18.3080,1987,120
CO83,UW-006591,SA-012630,3.7380,1.9971,285,42.7208,16.0640,1984,120
CR01,UW-015693,SA-015567,1.3663,0.7042,285,14.5456,5.6040,1986,120
CR02,UW-015693,SA-015567,0.3858,0.4952,535,19.3128,4.9520,2004,400
CR03,SA-010305,SA-015567,1.4738,0.7892,285,16.8734,6.3700,1985,120
CR0A,UW-015693,ON-021342,0.4432,0.4827,471,15.8218,4.4320,,300
CR12,UW-015693,SA-010305,1.8267,1.0319,285,22.9421,8.4500,1985,120
CR13,UW-015693,SA-010305,2.1922,1.2616,285,28.4251,10.3850,1985,120
CR14,SA-010305,SA-014070,2.5539,1.4915,285,33.9712,12.3340,1984,120
CR15,SA-010305,SA-010343,3.0523,1.6904,285,36.9868,13.7490,1984,120
CR17,SA-010305,SA-012182,2.9714,1.6505,285,36.2305,13.4470,1986,120
CR18,SA-010305,SA-012182,2.5709,1.3916,285,29.9382,11.2480,1984,120
CR1A,SA-010305,ON-024651,0.0320,0.0286,417,0.8481,0.2570,,240
CR28,UW-015693,SA-010343,2.8424,1.6601,285,37.7974,13.7250,1982,120
CR29,UW-015693,SA-010343,2.3706,1.3291,285,29.3696,10.8550,1986,120
CR52,UW-015693,SA-017735,2.2624,1.3000,285,29.2602,10.6970,1983,120
CR60,UW-015693,SA-011659,0.6827,0.6117,417,18.0477,5.4690,1993,240
CR62,UW-015693,SA-011659,1.2949,0.7369,285,16.4776,6.0490,1987,120
CR6A,SA-011659,ON-022463,0.3196,0.2863,417,8.4414,2.5580,2001,240
CR71,UW-015693,SA-015475,2.5099,1.3552,285,29.0808,10.9410,1985,120
CR78,SA-015475,SA-013037,1.4895,0.8386,285,18.5781,6.8540,1987,120
CR79,SA-015475,SA-013037,4.3409,2.4732,285,55.3056,20.2950,1983,120
CR81,UW-015693,SA-013037,3.0336,1.6513,285,35.7108,13.3790,1983,120
CR85,SA-013037,SA-100984,2.6618,1.5491,285,35.1820,12.7930,1983,120
CR87,SA-015475,SA-013037,1.5531,0.8998,285,20.3599,7.4180,1986,120
CR89,SA-013037,SA-011659,3.1403,1.6840,285,35.9785,13.5790,1983,120
CS00,UW-021198,ON-025543,0.0032,0.0019,319,0.0441,0.0160,1998,150
CS02,UW-021198,SA-002478,0.9324,0.5472,319,12.5205,4.5370,1993,150
CS03,UW-021198,SA-002478,0.6834,0.4008,319,9.1703,3.3230,1993,150
CS04,UW-021198,SA-002478,0.6660,0.3906,319,8.9415,3.2400,1981,150
CS08,SA-018518,SA-002478,0.7557,0.4432,319,10.1499,3.6780,1994,150
CS09,SA-002478,SA-012623,0.3080,0.1809,319,4.1428,1.5000,1989,150
